full_block,senate_district,house_district,state,county,tract,block
2.45101E+14,45,45,24,510,80600,1
2.45101E+14,45,45,24,510,80500,5
2.45101E+14,45,45,24,510,80600,0
2.45101E+14,45,45,24,510,80600,3
2.45101E+14,45,45,24,510,80600,4
2.45103E+14,46,46,24,510,260404,10
2.45103E+14,46,46,24,510,261000,6
2.45103E+14,46,46,24,510,261000,1
2.45103E+14,46,46,24,510,261000,0
2.45103E+14,46,46,24,510,260404,4
2.45103E+14,46,46,24,510,260404,3
2.45103E+14,46,46,24,510,260404,12
2.45103E+14,46,46,24,510,260404,9
2.45103E+14,46,46,24,510,260404,8
2.45103E+14,46,46,24,510,260404,5
2.45103E+14,46,46,24,510,260800,6
2.45103E+14,46,46,24,510,260800,5
2.45103E+14,46,46,24,510,260800,0
2.45103E+14,46,46,24,510,260800,19
2.45103E+14,46,46,24,510,260800,13
2.45103E+14,46,46,24,510,260800,12
2.45103E+14,46,46,24,510,260800,14
2.45103E+14,46,46,24,510,260800,11
2.45103E+14,46,46,24,510,260800,6
2.45103E+14,46,46,24,510,260800,5
2.45103E+14,46,46,24,510,260800,7
2.45103E+14,46,46,24,510,260800,8
2.45103E+14,46,46,24,510,260800,15
2.45103E+14,46,46,24,510,260800,16
2.45103E+14,46,46,24,510,260800,20
2.45103E+14,46,46,24,510,260800,9
2.45103E+14,46,46,24,510,260800,0
2.45103E+14,46,46,24,510,260800,10
2.45103E+14,46,46,24,510,260404,6
2.45103E+14,46,46,24,510,260404,7
2.45103E+14,46,46,24,510,261000,7
2.45103E+14,46,46,24,510,261000,0
2.45102E+14,46,46,24,510,240100,12
2.45102E+14,46,46,24,510,240100,13
2.45102E+14,46,46,24,510,240100,15
2.45102E+14,46,46,24,510,240100,16
2.45102E+14,46,46,24,510,240100,14
2.45102E+14,46,46,24,510,240100,17
2.45102E+14,46,46,24,510,240100,12
2.45102E+14,46,46,24,510,240100,13
2.45102E+14,46,46,24,510,240100,10
2.45102E+14,46,46,24,510,240100,7
2.45102E+14,46,46,24,510,240100,27
2.45102E+14,46,46,24,510,240100,8
2.45102E+14,46,46,24,510,240100,18
2.45102E+14,46,46,24,510,240100,19
2.45102E+14,46,46,24,510,240100,11
2.45102E+14,46,46,24,510,240100,6
2.45102E+14,46,46,24,510,240100,20
2.45102E+14,46,46,24,510,240100,21
2.45102E+14,46,46,24,510,240100,32
2.45102E+14,46,46,24,510,240100,30
2.45102E+14,46,46,24,510,240100,11
2.45102E+14,46,46,24,510,240100,28
2.45102E+14,46,46,24,510,240100,9
2.45102E+14,46,46,24,510,240100,10
2.45102E+14,46,46,24,510,240100,5
2.45102E+14,46,46,24,510,240100,4
2.45102E+14,46,46,24,510,240100,31
2.45102E+14,46,46,24,510,240100,2
2.45102E+14,46,46,24,510,240100,1
2.45102E+14,46,46,24,510,240100,0
2.45102E+14,46,46,24,510,240100,3
2.45102E+14,46,46,24,510,240100,29
2.45101E+14,45,45,24,510,80600,5
2.45101E+14,45,45,24,510,80600,2
2.45101E+14,45,45,24,510,80600,1
2.45101E+14,45,45,24,510,80600,0
2.45101E+14,45,45,24,510,80500,7
2.45101E+14,45,45,24,510,80700,24
2.45101E+14,45,45,24,510,80700,19
2.45101E+14,45,45,24,510,80700,20
2.45101E+14,45,45,24,510,80700,33
2.45101E+14,45,45,24,510,80700,23
2.45101E+14,45,45,24,510,80700,22
2.45101E+14,45,45,24,510,80700,2
2.45101E+14,45,45,24,510,80600,8
2.45101E+14,45,45,24,510,80700,21
2.45101E+14,45,45,24,510,80700,1
2.45101E+14,45,45,24,510,80600,7
2.45101E+14,45,45,24,510,80400,13
2.45101E+14,45,45,24,510,80400,11
2.45101E+14,45,45,24,510,80700,0
2.45101E+14,45,45,24,510,80400,5
2.45101E+14,45,45,24,510,80400,4
2.45101E+14,45,45,24,510,80600,3
2.45101E+14,45,45,24,510,80600,4
2.45101E+14,45,45,24,510,80600,2
2.45101E+14,45,45,24,510,80600,1
2.45101E+14,45,45,24,510,80500,8
2.45101E+14,45,45,24,510,80500,9
2.45101E+14,45,45,24,510,80600,6
2.45101E+14,45,45,24,510,80200,12
2.45101E+14,45,45,24,510,80600,5
2.45101E+14,45,45,24,510,80200,13
2.45101E+14,45,45,24,510,80600,0
2.45101E+14,45,45,24,510,70300,17
2.45101E+14,45,45,24,510,70200,19
2.45101E+14,45,45,24,510,70200,12
2.45101E+14,45,45,24,510,70300,2
2.45101E+14,45,45,24,510,80400,12
2.45101E+14,45,45,24,510,80400,10
2.45101E+14,45,45,24,510,70300,10
2.45101E+14,45,45,24,510,80400,9
2.45101E+14,45,45,24,510,80400,11
2.45101E+14,45,45,24,510,80400,5
2.45101E+14,45,45,24,510,80400,2
2.45101E+14,45,45,24,510,80400,6
2.45101E+14,45,45,24,510,80400,1
2.45101E+14,45,45,24,510,70300,1
2.45101E+14,45,45,24,510,70300,0
2.45101E+14,45,45,24,510,80400,8
2.45101E+14,45,45,24,510,70200,4
2.45101E+14,45,45,24,510,70200,3
2.45101E+14,45,45,24,510,80301,10
2.45101E+14,45,45,24,510,80400,7
2.45101E+14,45,45,24,510,80301,11
2.45101E+14,45,45,24,510,80301,12
2.45101E+14,45,45,24,510,80301,5
2.45101E+14,45,45,24,510,70200,5
2.45101E+14,45,45,24,510,70200,2
2.45101E+14,45,45,24,510,70200,1
2.45101E+14,45,45,24,510,70200,6
2.45101E+14,45,45,24,510,70200,7
2.45101E+14,45,45,24,510,70200,0
2.45101E+14,45,45,24,510,70200,18
2.45101E+14,45,45,24,510,70200,17
2.45101E+14,45,45,24,510,70200,13
2.45101E+14,45,45,24,510,80800,3
2.45101E+14,45,45,24,510,80800,2
2.45101E+14,45,45,24,510,60400,2
2.45101E+14,45,45,24,510,60400,1
2.45101E+14,45,45,24,510,70400,19
2.45101E+14,45,45,24,510,70400,13
2.45101E+14,45,45,24,510,70400,18
2.45101E+14,45,45,24,510,70400,14
2.45101E+14,45,45,24,510,70400,15
2.45101E+14,45,45,24,510,60400,0
2.45101E+14,45,45,24,510,70300,26
2.45101E+14,45,45,24,510,70300,25
2.45101E+14,45,45,24,510,70400,17
2.45101E+14,45,45,24,510,70400,16
2.45101E+14,45,45,24,510,70300,11
2.45101E+14,45,45,24,510,70300,6
2.45101E+14,45,45,24,510,70300,7
2.45101E+14,45,45,24,510,70400,2
2.45101E+14,45,45,24,510,80800,11
2.45101E+14,45,45,24,510,70400,1
2.45101E+14,45,45,24,510,80800,10
2.45101E+14,45,45,24,510,80800,5
2.45101E+14,45,45,24,510,80800,1
2.45101E+14,45,45,24,510,80800,6
2.45101E+14,45,45,24,510,80800,0
2.45101E+14,45,45,24,510,70400,0
2.45101E+14,45,45,24,510,80800,9
2.45101E+14,45,45,24,510,70300,5
2.45101E+14,45,45,24,510,70300,4
2.45101E+14,45,45,24,510,70300,3
2.45101E+14,45,45,24,510,80800,7
2.45101E+14,45,45,24,510,80800,8
2.45101E+14,45,45,24,510,60400,5
2.45101E+14,45,45,24,510,60400,7
2.45101E+14,45,45,24,510,60400,6
2.45101E+14,45,45,24,510,60300,7
2.45101E+14,45,45,24,510,60300,6
2.45101E+14,45,45,24,510,70400,5
2.45101E+14,45,45,24,510,70400,21
2.45101E+14,45,45,24,510,70400,22
2.45101E+14,45,45,24,510,70400,8
2.45101E+14,45,45,24,510,70400,10
2.45101E+14,45,45,24,510,70400,9
2.45101E+14,45,45,24,510,70400,20
2.45101E+14,45,45,24,510,70400,11
2.45101E+14,45,45,24,510,70400,12
2.45101E+14,45,45,24,510,70400,7
2.45101E+14,45,45,24,510,80800,17
2.45101E+14,45,45,24,510,70400,6
2.45101E+14,45,45,24,510,80800,16
2.45101E+14,45,45,24,510,80800,10
2.45101E+14,45,45,24,510,80800,2
2.45101E+14,45,45,24,510,80800,11
2.45101E+14,45,45,24,510,80800,0
2.45101E+14,45,45,24,510,70400,5
2.45101E+14,45,45,24,510,80800,15
2.45101E+14,45,45,24,510,80800,14
2.45101E+14,45,45,24,510,70400,4
2.45101E+14,45,45,24,510,70400,3
2.45101E+14,45,45,24,510,80800,12
2.45101E+14,45,45,24,510,80800,12
2.45101E+14,45,45,24,510,80800,1
2.45101E+14,45,45,24,510,80800,13
2.45101E+14,45,45,24,510,80800,4
2.45101E+14,43,43A,24,510,120400,14
2.45101E+14,43,43A,24,510,120400,5
2.45101E+14,43,43A,24,510,90800,18
2.45101E+14,43,43A,24,510,90800,16
2.45101E+14,43,43A,24,510,90800,17
2.45101E+14,43,43A,24,510,90800,13
2.45101E+14,43,43A,24,510,90800,19
2.45101E+14,43,43A,24,510,90800,15
2.45101E+14,43,43A,24,510,90800,12
2.45101E+14,45,45,24,510,90900,18
2.45101E+14,45,45,24,510,90900,21
2.45101E+14,45,45,24,510,90900,22
2.45101E+14,45,45,24,510,90900,11
2.45101E+14,45,45,24,510,90900,23
2.45101E+14,45,45,24,510,90900,24
2.45101E+14,45,45,24,510,90900,13
2.45101E+14,45,45,24,510,90900,12
2.45101E+14,45,45,24,510,90900,12
2.45101E+14,43,43A,24,510,90800,24
2.45101E+14,43,43A,24,510,90800,23
2.45101E+14,45,45,24,510,90800,20
2.45101E+14,45,45,24,510,90800,18
2.45101E+14,45,45,24,510,90800,19
2.45101E+14,45,45,24,510,90800,21
2.45101E+14,45,45,24,510,90800,17
2.45101E+14,45,45,24,510,90800,10
2.45101E+14,45,45,24,510,90800,7
2.45101E+14,45,45,24,510,90800,22
2.45101E+14,45,45,24,510,90800,12
2.45101E+14,45,45,24,510,90800,11
2.45101E+14,43,43A,24,510,120400,4
2.45101E+14,43,43A,24,510,120400,1
2.45101E+14,45,45,24,510,80400,7
2.45101E+14,45,45,24,510,80400,1
2.45101E+14,45,45,24,510,80400,0
2.45101E+14,45,45,24,510,80400,9
2.45101E+14,45,45,24,510,80400,8
2.45101E+14,45,45,24,510,80301,4
2.45101E+14,45,45,24,510,80301,15
2.45101E+14,45,45,24,510,80301,12
2.45101E+14,45,45,24,510,80301,14
2.45101E+14,45,45,24,510,80400,0
2.45101E+14,45,45,24,510,80301,4
2.45101E+14,45,45,24,510,80301,5
2.45101E+14,45,45,24,510,80301,3
2.45101E+14,45,45,24,510,80200,15
2.45101E+14,45,45,24,510,80200,15
2.45101E+14,45,45,24,510,80200,14
2.45101E+14,45,45,24,510,80200,11
2.45101E+14,45,45,24,510,80200,11
2.45101E+14,45,45,24,510,80200,12
2.45101E+14,45,45,24,510,80200,3
2.45101E+14,45,45,24,510,80200,16
2.45101E+14,45,45,24,510,80200,17
2.45101E+14,45,45,24,510,80200,10
2.45101E+14,45,45,24,510,80200,9
2.45101E+14,45,45,24,510,80200,18
2.45101E+14,45,45,24,510,80200,8
2.45101E+14,45,45,24,510,80200,5
2.45101E+14,45,45,24,510,80200,6
2.45101E+14,45,45,24,510,80200,4
2.45101E+14,45,45,24,510,80301,3
2.45101E+14,45,45,24,510,80301,16
2.45101E+14,45,45,24,510,80301,11
2.45101E+14,45,45,24,510,80600,6
2.45101E+14,45,45,24,510,90900,20
2.45101E+14,45,45,24,510,90900,9
2.45101E+14,45,45,24,510,80600,7
2.45101E+14,45,45,24,510,80600,8
2.45101E+14,45,45,24,510,80600,3
2.45101E+14,45,45,24,510,80600,4
2.45101E+14,45,45,24,510,90900,0
2.45101E+14,45,45,24,510,80600,2
2.45101E+14,45,45,24,510,80600,1
2.45101E+14,45,45,24,510,80500,10
2.45101E+14,45,45,24,510,80600,9
2.45101E+14,45,45,24,510,80600,5
2.45101E+14,45,45,24,510,80600,10
2.45101E+14,45,45,24,510,80600,6
2.45101E+14,45,45,24,510,80500,4
2.45101E+14,45,45,24,510,80600,0
2.45101E+14,45,45,24,510,90800,3
2.45101E+14,45,45,24,510,90800,4
2.45101E+14,43,43A,24,510,90800,22
2.45101E+14,45,45,24,510,90800,21
2.45101E+14,45,45,24,510,90800,6
2.45101E+14,45,45,24,510,90800,33
2.45101E+14,45,45,24,510,90800,20
2.45101E+14,45,45,24,510,90800,32
2.45101E+14,45,45,24,510,90800,19
2.45101E+14,45,45,24,510,90800,31
2.45101E+14,43,43A,24,510,90800,9
2.45101E+14,45,45,24,510,90800,12
2.45101E+14,45,45,24,510,90800,13
2.45101E+14,45,45,24,510,90800,14
2.45101E+14,45,45,24,510,90800,8
2.45101E+14,45,45,24,510,90800,5
2.45101E+14,45,45,24,510,90900,16
2.45101E+14,45,45,24,510,90900,15
2.45101E+14,45,45,24,510,90900,6
2.45101E+14,45,45,24,510,90900,7
2.45101E+14,45,45,24,510,90900,19
2.45101E+14,45,45,24,510,90900,8
2.45101E+14,45,45,24,510,90900,2
2.45101E+14,45,45,24,510,90800,15
2.45101E+14,45,45,24,510,90800,14
2.45101E+14,45,45,24,510,90900,1
2.45101E+14,45,45,24,510,90800,16
2.45101E+14,45,45,24,510,90900,18
2.45101E+14,45,45,24,510,90900,19
2.45101E+14,45,45,24,510,90900,5
2.45101E+14,45,45,24,510,80700,31
2.45101E+14,45,45,24,510,80700,12
2.45101E+14,45,45,24,510,90900,4
2.45101E+14,45,45,24,510,90900,0
2.45101E+14,45,45,24,510,80700,11
2.45101E+14,45,45,24,510,80600,9
2.45101E+14,45,45,24,510,80700,30
2.45101E+14,45,45,24,510,80700,13
2.45101E+14,45,45,24,510,80700,29
2.45101E+14,45,45,24,510,80700,27
2.45101E+14,45,45,24,510,80700,14
2.45101E+14,45,45,24,510,80700,15
2.45101E+14,45,45,24,510,80700,10
2.45101E+14,45,45,24,510,80700,9
2.45101E+14,45,45,24,510,80600,8
2.45101E+14,45,45,24,510,80600,7
2.45101E+14,45,45,24,510,80700,8
2.45101E+14,45,45,24,510,100200,1
2.45101E+14,45,45,24,510,100200,0
2.45101E+14,45,45,24,510,100100,19
2.45101E+14,45,45,24,510,100100,18
2.45101E+14,45,45,24,510,100100,17
2.45101E+14,45,45,24,510,100100,8
2.45101E+14,45,45,24,510,100100,7
2.45101E+14,45,45,24,510,100100,6
2.45101E+14,45,45,24,510,100100,9
2.45101E+14,45,45,24,510,100100,5
2.45101E+14,45,45,24,510,100100,16
2.45101E+14,45,45,24,510,100100,15
2.45101E+14,45,45,24,510,100100,14
2.45101E+14,45,45,24,510,100100,10
2.45101E+14,45,45,24,510,100100,4
2.45101E+14,45,45,24,510,100100,11
2.45101E+14,45,45,24,510,100100,12
2.45101E+14,45,45,24,510,100100,3
2.45101E+14,45,45,24,510,100100,2
2.45101E+14,45,45,24,510,100200,7
2.45101E+14,45,45,24,510,100200,2
2.45101E+14,45,45,24,510,100200,1
2.45101E+14,45,45,24,510,70400,6
2.45103E+14,45,45,24,510,280500,0
2.45101E+14,45,45,24,510,70400,2
2.45101E+14,45,45,24,510,70400,1
2.45101E+14,45,45,24,510,70400,4
2.45101E+14,45,45,24,510,70400,3
2.45101E+14,45,45,24,510,100200,0
2.45101E+14,45,45,24,510,100100,13
2.45101E+14,45,45,24,510,80800,13
2.45101E+14,45,45,24,510,100100,1
2.451E+14,46,46,24,510,30100,18
2.451E+14,46,46,24,510,30100,19
2.451E+14,46,46,24,510,30100,9
2.451E+14,46,46,24,510,30100,4
2.451E+14,46,46,24,510,30100,26
2.451E+14,46,46,24,510,30100,1
2.451E+14,46,46,24,510,30100,17
2.451E+14,46,46,24,510,30100,10
2.451E+14,46,46,24,510,30100,3
2.451E+14,46,46,24,510,30100,12
2.451E+14,46,46,24,510,30100,11
2.451E+14,46,46,24,510,30100,1
2.45103E+14,46,46,24,510,280500,5
2.45103E+14,46,46,24,510,280500,6
2.45103E+14,45,45,24,510,280500,3
2.45103E+14,45,45,24,510,280500,2
2.45103E+14,46,46,24,510,280500,7
2.451E+14,46,46,24,510,30100,2
2.45103E+14,45,45,24,510,280500,4
2.45103E+14,45,45,24,510,280500,1
2.45103E+14,46,46,24,510,280500,2
2.45101E+14,45,45,24,510,100200,6
2.45101E+14,46,46,24,510,100200,2
2.45101E+14,45,45,24,510,100200,8
2.45101E+14,45,45,24,510,100200,3
2.45101E+14,45,45,24,510,100200,4
2.45101E+14,45,45,24,510,100200,5
2.45101E+14,45,45,24,510,100200,5
2.45101E+14,45,45,24,510,100200,4
2.45101E+14,45,45,24,510,100200,7
2.45101E+14,45,45,24,510,100200,6
2.45101E+14,45,45,24,510,100200,3
2.451E+14,46,46,24,510,30100,27
2.451E+14,46,46,24,510,20200,7
2.451E+14,46,46,24,510,20200,8
2.451E+14,46,46,24,510,30100,13
2.451E+14,46,46,24,510,30100,14
2.451E+14,46,46,24,510,30100,15
2.451E+14,46,46,24,510,20200,3
2.45101E+14,46,46,24,510,60400,14
2.45101E+14,46,46,24,510,60400,13
2.451E+14,46,46,24,510,20200,9
2.451E+14,46,46,24,510,20200,6
2.451E+14,46,46,24,510,20200,5
2.451E+14,46,46,24,510,20200,2
2.45101E+14,46,46,24,510,60400,15
2.45101E+14,46,46,24,510,60400,12
2.45101E+14,46,46,24,510,60400,11
2.451E+14,46,46,24,510,20200,1
2.45101E+14,46,46,24,510,60400,10
2.451E+14,46,46,24,510,30100,16
2.451E+14,46,46,24,510,30100,0
2.45103E+14,46,46,24,510,280500,8
2.45101E+14,45,45,24,510,60400,5
2.45101E+14,46,46,24,510,60400,7
2.45101E+14,45,45,24,510,60400,4
2.45101E+14,46,46,24,510,60400,9
2.45101E+14,46,46,24,510,60400,8
2.45101E+14,45,45,24,510,60400,6
2.45101E+14,45,45,24,510,60400,0
2.451E+14,46,46,24,510,20200,4
2.451E+14,46,46,24,510,20100,4
2.451E+14,46,46,24,510,20100,5
2.451E+14,46,46,24,510,20200,0
2.45101E+14,46,46,24,510,100200,8
2.45101E+14,46,46,24,510,100200,5
2.45101E+14,46,46,24,510,100200,7
2.45101E+14,46,46,24,510,100200,2
2.45103E+14,46,46,24,510,280500,1
2.45103E+14,46,46,24,510,280500,0
2.45101E+14,46,46,24,510,100200,10
2.45103E+14,46,46,24,510,280500,3
2.45101E+14,46,46,24,510,100200,11
2.45101E+14,46,46,24,510,100200,12
2.45101E+14,46,46,24,510,100200,4
2.45101E+14,46,46,24,510,100200,3
2.45101E+14,45,45,24,510,100200,11
2.45101E+14,46,46,24,510,100200,9
2.45101E+14,45,45,24,510,100200,10
2.45101E+14,45,45,24,510,100100,16
2.45101E+14,46,46,24,510,100200,1
2.45101E+14,45,45,24,510,100100,17
2.45101E+14,45,45,24,510,100100,15
2.45101E+14,45,45,24,510,100100,4
2.45101E+14,45,45,24,510,100100,14
2.45101E+14,45,45,24,510,100100,3
2.45101E+14,45,45,24,510,100100,2
2.45101E+14,46,46,24,510,100200,0
2.45101E+14,45,45,24,510,100100,18
2.45101E+14,45,45,24,510,100100,20
2.45101E+14,45,45,24,510,100100,1
2.45101E+14,45,45,24,510,100100,24
2.45101E+14,45,45,24,510,100100,0
2.451E+14,46,46,24,510,30200,12
2.451E+14,46,46,24,510,30200,19
2.451E+14,46,46,24,510,30200,11
2.45101E+14,45,45,24,510,80400,4
2.45101E+14,45,45,24,510,80400,13
2.45101E+14,45,45,24,510,80400,3
2.451E+14,46,46,24,510,10500,4
2.451E+14,46,46,24,510,10500,9
2.451E+14,46,46,24,510,10500,8
2.451E+14,46,46,24,510,10500,5
2.451E+14,46,46,24,510,10500,1
2.45101E+14,46,46,24,510,60300,18
2.45101E+14,46,46,24,510,60300,16
2.451E+14,46,46,24,510,10500,6
2.451E+14,46,46,24,510,10500,7
2.451E+14,46,46,24,510,10500,0
2.45101E+14,46,46,24,510,60300,15
2.45101E+14,46,46,24,510,60300,11
2.45101E+14,46,46,24,510,60300,12
2.45101E+14,46,46,24,510,60300,13
2.45101E+14,46,46,24,510,60300,14
2.45101E+14,46,46,24,510,60200,9
2.45101E+14,46,46,24,510,60300,8
2.45101E+14,46,46,24,510,60300,5
2.45101E+14,46,46,24,510,60300,4
2.45101E+14,45,45,24,510,60300,16
2.45101E+14,45,45,24,510,60300,15
2.45101E+14,46,46,24,510,60300,9
2.45101E+14,46,46,24,510,60300,10
2.45101E+14,46,46,24,510,60300,3
2.45101E+14,45,45,24,510,60300,19
2.45101E+14,45,45,24,510,60300,8
2.45101E+14,45,45,24,510,60300,10
2.45101E+14,45,45,24,510,60300,9
2.45101E+14,45,45,24,510,60300,5
2.45101E+14,46,46,24,510,60400,16
2.451E+14,46,46,24,510,20100,3
2.451E+14,46,46,24,510,20100,2
2.45101E+14,46,46,24,510,60400,16
2.451E+14,46,46,24,510,20100,6
2.451E+14,46,46,24,510,20100,8
2.451E+14,46,46,24,510,10500,3
2.451E+14,46,46,24,510,20100,7
2.451E+14,46,46,24,510,20100,1
2.45101E+14,46,46,24,510,60400,20
2.45101E+14,46,46,24,510,60400,18
2.451E+14,46,46,24,510,20100,0
2.451E+14,46,46,24,510,10500,2
2.45101E+14,46,46,24,510,60400,19
2.45101E+14,46,46,24,510,60300,17
2.45101E+14,45,45,24,510,60400,15
2.45101E+14,45,45,24,510,60400,3
2.45101E+14,45,45,24,510,60400,2
2.45101E+14,45,45,24,510,60400,1
2.45101E+14,45,45,24,510,60400,10
2.45101E+14,45,45,24,510,60400,11
2.45101E+14,45,45,24,510,60400,3
2.45101E+14,45,45,24,510,60400,4
2.45101E+14,46,46,24,510,60400,17
2.45101E+14,45,45,24,510,60400,12
2.45101E+14,45,45,24,510,60400,13
2.45101E+14,46,46,24,510,60300,7
2.45101E+14,46,46,24,510,60300,6
2.45101E+14,45,45,24,510,60300,17
2.45101E+14,45,45,24,510,60400,9
2.45101E+14,45,45,24,510,60400,14
2.45101E+14,45,45,24,510,60400,8
2.45103E+14,46,46,24,510,260605,7
2.45103E+14,46,46,24,510,260605,13
2.45103E+14,46,46,24,510,260605,8
2.45103E+14,46,46,24,510,260605,4
2.45103E+14,46,46,24,510,260605,3
2.45103E+14,46,46,24,510,261100,15
2.45103E+14,46,46,24,510,261100,10
2.45103E+14,46,46,24,510,261100,16
2.45103E+14,46,46,24,510,261100,11
2.45103E+14,46,46,24,510,260605,9
2.45103E+14,46,46,24,510,260605,2
2.45103E+14,46,46,24,510,260605,10
2.45103E+14,46,46,24,510,260605,1
2.45103E+14,46,46,24,510,260900,14
2.45103E+14,46,46,24,510,260900,13
2.45103E+14,46,46,24,510,260900,9
2.45103E+14,46,46,24,510,260900,12
2.45103E+14,46,46,24,510,260900,10
2.45103E+14,46,46,24,510,260605,12
2.45103E+14,46,46,24,510,260605,11
2.45103E+14,46,46,24,510,260900,11
2.45103E+14,46,46,24,510,260605,0
2.45103E+14,46,46,24,510,261100,7
2.45103E+14,46,46,24,510,261100,4
2.45103E+14,46,46,24,510,261100,12
2.45103E+14,46,46,24,510,261100,13
2.45103E+14,46,46,24,510,261100,5
2.45103E+14,46,46,24,510,261100,1
2.45103E+14,46,46,24,510,261100,11
2.45103E+14,46,46,24,510,261100,6
2.45103E+14,46,46,24,510,261100,0
2.45103E+14,46,46,24,510,261100,14
2.45103E+14,46,46,24,510,260800,16
2.45103E+14,46,46,24,510,260900,1
2.45103E+14,46,46,24,510,260900,14
2.45103E+14,46,46,24,510,260900,12
2.45103E+14,46,46,24,510,260900,13
2.45103E+14,46,46,24,510,260900,4
2.45103E+14,46,46,24,510,260900,3
2.45103E+14,46,46,24,510,260900,13
2.45103E+14,46,46,24,510,260900,5
2.45103E+14,46,46,24,510,260900,2
2.45103E+14,46,46,24,510,260900,0
2.45103E+14,46,46,24,510,260900,11
2.45103E+14,46,46,24,510,260900,10
2.45103E+14,46,46,24,510,260900,8
2.45103E+14,46,46,24,510,260900,6
2.45103E+14,46,46,24,510,260900,7
2.45103E+14,46,46,24,510,260900,1
2.45103E+14,46,46,24,510,260900,9
2.45103E+14,46,46,24,510,260900,0
2.45103E+14,46,46,24,510,260900,22
2.45103E+14,46,46,24,510,260900,7
2.45103E+14,46,46,24,510,260900,21
2.45103E+14,46,46,24,510,260900,8
2.45103E+14,46,46,24,510,260900,2
2.45103E+14,46,46,24,510,260800,10
2.45103E+14,46,46,24,510,260800,15
2.45103E+14,46,46,24,510,260800,11
2.45103E+14,46,46,24,510,260900,20
2.45103E+14,46,46,24,510,260900,17
2.45103E+14,46,46,24,510,260900,19
2.45103E+14,46,46,24,510,260900,18
2.45103E+14,46,46,24,510,260900,1
2.45103E+14,46,46,24,510,261100,12
2.45103E+14,46,46,24,510,260900,8
2.45103E+14,46,46,24,510,260900,5
2.45103E+14,46,46,24,510,260900,4
2.45103E+14,46,46,24,510,260900,3
2.45103E+14,46,46,24,510,260900,7
2.45103E+14,46,46,24,510,260900,6
2.45103E+14,46,46,24,510,260900,2
2.45103E+14,46,46,24,510,260900,14
2.45103E+14,46,46,24,510,260900,15
2.45103E+14,46,46,24,510,260900,16
2.45103E+14,46,46,24,510,260900,11
2.45103E+14,46,46,24,510,260900,12
2.45103E+14,46,46,24,510,261100,8
2.45103E+14,46,46,24,510,261100,4
2.45103E+14,46,46,24,510,261100,13
2.45103E+14,46,46,24,510,261100,7
2.45103E+14,46,46,24,510,261100,6
2.45103E+14,46,46,24,510,261100,5
2.45103E+14,46,46,24,510,261100,1
2.45103E+14,46,46,24,510,261000,9
2.45103E+14,46,46,24,510,261000,8
2.45103E+14,46,46,24,510,261100,0
2.45103E+14,46,46,24,510,261000,7
2.45103E+14,46,46,24,510,260800,18
2.45103E+14,46,46,24,510,260900,10
2.45103E+14,46,46,24,510,260900,5
2.45103E+14,46,46,24,510,260900,9
2.45103E+14,46,46,24,510,260900,6
2.45103E+14,46,46,24,510,260900,4
2.45103E+14,46,46,24,510,260800,17
2.45103E+14,46,46,24,510,260900,3
2.451E+14,46,46,24,510,10100,5
2.451E+14,46,46,24,510,10100,18
2.451E+14,46,46,24,510,10100,8
2.451E+14,46,46,24,510,10100,9
2.451E+14,46,46,24,510,10100,7
2.451E+14,46,46,24,510,10100,6
2.451E+14,46,46,24,510,10100,10
2.451E+14,46,46,24,510,10100,5
2.451E+14,46,46,24,510,10300,2
2.451E+14,46,46,24,510,10300,1
2.451E+14,46,46,24,510,10200,5
2.451E+14,46,46,24,510,10200,7
2.451E+14,46,46,24,510,10200,4
2.451E+14,46,46,24,510,10200,8
2.451E+14,46,46,24,510,10200,3
2.451E+14,46,46,24,510,10200,2
2.451E+14,46,46,24,510,10100,11
2.451E+14,46,46,24,510,10100,4
2.451E+14,46,46,24,510,10100,17
2.451E+14,46,46,24,510,10100,3
2.451E+14,46,46,24,510,10100,16
2.451E+14,46,46,24,510,10100,12
2.451E+14,46,46,24,510,10100,13
2.451E+14,46,46,24,510,10100,2
2.451E+14,46,46,24,510,10100,11
2.451E+14,46,46,24,510,10100,12
2.451E+14,46,46,24,510,10100,4
2.451E+14,46,46,24,510,10100,3
2.451E+14,46,46,24,510,10100,13
2.451E+14,46,46,24,510,10100,2
2.451E+14,46,46,24,510,10100,14
2.451E+14,46,46,24,510,10100,1
2.40135E+14,5,5,24,13,507602,6
2.40135E+14,5,5,24,13,507602,3
2.40135E+14,5,5,24,13,507602,18
2.40135E+14,5,5,24,13,507602,4
2.40135E+14,5,5,24,13,507602,13
2.40135E+14,5,5,24,13,507602,11
2.40135E+14,5,5,24,13,507602,2
2.40135E+14,5,5,24,13,507602,12
2.40135E+14,5,5,24,13,507602,0
2.40135E+14,42,42C,24,13,504201,1
2.40135E+14,42,42C,24,13,504201,3
2.40135E+14,42,42C,24,13,504201,0
2.40135E+14,5,5,24,13,507802,17
2.40135E+14,42,42C,24,13,504201,10
2.40135E+14,42,42C,24,13,504201,9
2.40135E+14,5,5,24,13,507802,20
2.40135E+14,42,42C,24,13,504201,3
2.40135E+14,42,42C,24,13,504201,2
2.40135E+14,42,42C,24,13,504201,2
2.40135E+14,42,42C,24,13,504201,4
2.40135E+14,42,42C,24,13,504201,17
2.40135E+14,42,42C,24,13,504201,7
2.40135E+14,42,42C,24,13,504201,1
